id,transactionID,entryType,entryDimen,accountCode,accountCodeSub,accountCodeSubAcct,amount,quantity,unitPrice,dueDate,voucher,doubleEntryId,inactive,deleted,createdBy,createdAt,updatedBy,updatedAt
2601,1301,DR,1,13,8,CUSTOMERS,790000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2602,1301,CR,-1,7,,COA,790000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2603,1302,DR,1,13,8,CUSTOMERS,79000.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2604,1302,CR,-1,30,,COA,79000.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2605,1303,DR,1,7,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2606,1303,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2607,1304,DR,1,13,4,CUSTOMERS,687000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2608,1304,CR,-1,7,,COA,687000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2609,1305,DR,1,13,4,CUSTOMERS,68700.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2610,1305,CR,-1,30,,COA,68700.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2611,1306,DR,1,7,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2612,1306,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2613,1307,DR,1,7,,COA,356286.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2614,1307,CR,-1,19,9,VENDORS,356286.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2615,1308,DR,1,7,,COA,526645.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2616,1308,CR,-1,19,5,VENDORS,526645.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2617,1309,DR,1,8,,COA,247280.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2618,1309,CR,-1,19,6,VENDORS,247280.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2619,1310,DR,1,8,,COA,31480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2620,1310,CR,-1,19,2,VENDORS,31480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2621,1311,DR,1,7,,COA,565343.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2622,1311,CR,-1,19,7,VENDORS,565343.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2623,1312,DR,1,42,,COA,362728.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2624,1312,CR,-1,8,,COA,362728.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2625,1313,DR,1,7,,COA,578669.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2626,1313,CR,-1,19,10,VENDORS,578669.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2627,1314,DR,1,7,,COA,622162.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2628,1314,CR,-1,19,1,VENDORS,622162.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2629,1315,DR,1,49,,COA,216272.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2630,1315,CR,-1,7,,COA,216272.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2631,1316,DR,1,8,,COA,396381.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2632,1316,CR,-1,19,10,VENDORS,396381.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2633,1317,DR,1,8,,COA,50071.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2634,1317,CR,-1,19,2,VENDORS,50071.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2635,1318,DR,1,8,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2636,1318,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2637,1319,DR,1,8,,COA,299203.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2638,1319,CR,-1,19,9,VENDORS,299203.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2639,1320,DR,1,8,,COA,561821.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2640,1320,CR,-1,19,10,VENDORS,561821.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2641,1321,DR,1,7,,COA,187880.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2642,1321,CR,-1,13,10,CUSTOMERS,187880.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2643,1322,DR,1,8,,COA,119680.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2644,1322,CR,-1,13,7,CUSTOMERS,119680.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2645,1323,DR,1,7,,COA,139480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2646,1323,CR,-1,13,6,CUSTOMERS,139480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2647,1324,DR,1,7,,COA,152020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2648,1324,CR,-1,13,9,CUSTOMERS,152020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2649,1325,DR,1,8,,COA,150480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2650,1325,CR,-1,13,1,CUSTOMERS,150480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2651,1326,DR,1,48,,COA,253069.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2652,1326,CR,-1,7,,COA,253069.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2653,1327,DR,1,36,,COA,153204.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2654,1327,CR,-1,8,,COA,153204.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2655,1328,DR,1,8,,COA,276676.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2656,1328,CR,-1,19,4,VENDORS,276676.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2657,1329,DR,1,7,,COA,532424.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2658,1329,CR,-1,19,9,VENDORS,532424.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2659,1330,DR,1,7,,COA,263717.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2660,1330,CR,-1,19,10,VENDORS,263717.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2661,1331,DR,1,44,,COA,399156.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2662,1331,CR,-1,8,,COA,399156.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2663,1332,DR,1,8,,COA,331432.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2664,1332,CR,-1,19,3,VENDORS,331432.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2665,1333,DR,1,8,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2666,1333,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2667,1334,DR,1,8,,COA,81658.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2668,1334,CR,-1,19,10,VENDORS,81658.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2669,1335,DR,1,7,,COA,267010.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2670,1335,CR,-1,19,2,VENDORS,267010.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2671,1336,DR,1,7,,COA,556588.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2672,1336,CR,-1,19,6,VENDORS,556588.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2673,1337,DR,1,7,,COA,45469.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2674,1337,CR,-1,19,10,VENDORS,45469.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2675,1338,DR,1,7,,COA,82853.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2676,1338,CR,-1,19,7,VENDORS,82853.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2677,1339,DR,1,7,,COA,103255.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2678,1339,CR,-1,19,8,VENDORS,103255.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2679,1340,DR,1,8,,COA,375200.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2680,1340,CR,-1,19,4,VENDORS,375200.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2681,1341,DR,1,37,,COA,218945.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2682,1341,CR,-1,7,,COA,218945.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2683,1342,DR,1,7,,COA,164065.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2684,1342,CR,-1,19,4,VENDORS,164065.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2685,1343,DR,1,7,,COA,187880.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2686,1343,CR,-1,13,10,CUSTOMERS,187880.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2687,1344,DR,1,8,,COA,119680.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2688,1344,CR,-1,13,7,CUSTOMERS,119680.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2689,1345,DR,1,8,,COA,139480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2690,1345,CR,-1,13,6,CUSTOMERS,139480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2691,1346,DR,1,7,,COA,152020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2692,1346,CR,-1,13,9,CUSTOMERS,152020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2693,1347,DR,1,7,,COA,150480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2694,1347,CR,-1,13,1,CUSTOMERS,150480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2695,1348,DR,1,8,,COA,142174.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2696,1348,CR,-1,19,1,VENDORS,142174.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2697,1349,DR,1,42,,COA,277166.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2698,1349,CR,-1,7,,COA,277166.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2699,1350,DR,1,36,,COA,231615.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2700,1350,CR,-1,7,,COA,231615.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2701,1351,DR,1,8,,COA,282313.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2702,1351,CR,-1,19,8,VENDORS,282313.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2703,1352,DR,1,7,,COA,565853.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2704,1352,CR,-1,19,7,VENDORS,565853.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2705,1353,DR,1,39,,COA,206439.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2706,1353,CR,-1,7,,COA,206439.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2707,1354,DR,1,8,,COA,252930.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2708,1354,CR,-1,19,3,VENDORS,252930.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2709,1355,DR,1,46,,COA,77207.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2710,1355,CR,-1,7,,COA,77207.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2711,1356,DR,1,7,,COA,592184.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2712,1356,CR,-1,19,4,VENDORS,592184.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2713,1357,DR,1,35,,COA,265873.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2714,1357,CR,-1,7,,COA,265873.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2715,1358,DR,1,8,,COA,170165.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2716,1358,CR,-1,19,2,VENDORS,170165.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2717,1359,DR,1,8,,COA,340935.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2718,1359,CR,-1,19,1,VENDORS,340935.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2719,1360,DR,1,36,,COA,194054.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2720,1360,CR,-1,7,,COA,194054.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2721,1361,DR,1,8,,COA,308231.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2722,1361,CR,-1,19,5,VENDORS,308231.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2723,1362,DR,1,8,,COA,647718.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2724,1362,CR,-1,19,5,VENDORS,647718.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2725,1363,DR,1,7,,COA,362308.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2726,1363,CR,-1,19,7,VENDORS,362308.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2727,1364,DR,1,46,,COA,178354.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2728,1364,CR,-1,7,,COA,178354.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2729,1365,DR,1,48,,COA,192483.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2730,1365,CR,-1,8,,COA,192483.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2731,1366,DR,1,7,,COA,187880.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2732,1366,CR,-1,13,10,CUSTOMERS,187880.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2733,1367,DR,1,8,,COA,119680.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2734,1367,CR,-1,13,7,CUSTOMERS,119680.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2735,1368,DR,1,7,,COA,139480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2736,1368,CR,-1,13,6,CUSTOMERS,139480.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2737,1369,DR,1,8,,COA,152020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
2738,1369,CR,-1,13,9,CUSTOMERS,152020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.625Z
